file,newspaper,title,date,category
50657.txt,https://www.digi24.ro/stiri/externe/moldova,Parlamentul European recunoaste Mitropolia Basarabiei ca ”victima a represiunii sovietice”,06.10.2023,Stiri
50658.txt,https://www.digi24.ro/stiri/externe/moldova,"„Europa poate fi pentru noi o calauza, una care are resurse si care ar putea sa ne apere de un urs care e mai mare”",14.10.2024,Stiri
50659.txt,https://www.digi24.ro/stiri/externe/moldova,"Fata pro-rusului Stoianoglo, angajata la Banca Centrala Europeana, in timp ce tatal ei ii tine pe moldoveni departe de UE (Politico)",01.11.2024,Stiri
50660.txt,https://www.digi24.ro/stiri/externe/moldova,"Maia Sandu promite actiuni impotriva coruptiei politice. „Cetatenii sa decida, nu banii murdari”",11.11.2024,Stiri
50661.txt,https://www.digi24.ro/stiri/externe/moldova,Maia Sandu acuza „o frauda fara precedent” in prima reactie dupa alegeri: „Scopul a fost sa cumpere 300 de mii de voturi”,21.10.2024,Stiri
50662.txt,https://www.digi24.ro/stiri/externe/moldova,"Rezultate alegeri R. Moldova. Maia Sandu a cistigat cu 82% in diaspora. In Gagauzia, Stoianoglo a primit 97% din voturi",04.11.2024,Stiri
50663.txt,https://www.digi24.ro/stiri/externe/moldova,"Video  Tostogan’S, melodie inspirata din viata lui: „N-am cedat, am luptat si am de luat”",19.10.2024,Stiri
50664.txt,https://www.digi24.ro/stiri/externe/moldova,Cetatenii Republicii Moldova care muncesc in Spania au dreptul la pensii si indemnizatii de la 1 iunie,02.06.2024,Stiri
50665.txt,https://www.digi24.ro/stiri/externe/moldova,Jurnalista Viorica Tataru a fost retinuta la Tiraspol. Aceasta filma un protest al separatistilor din Transnistria,24.01.2024,Stiri
50666.txt,https://www.digi24.ro/stiri/externe/moldova,Parlamentul Gagauziei a recunoscut alegerea noului bascan. Cine este Evghenia Gutul: „Asta inseamna sa te mariti cu succes”,17.05.2023,Stiri
50667.txt,https://www.digi24.ro/stiri/externe/moldova,Maia Sandu multumeste SUA pentru noile sanctiuni impotriva Marinei Tauber,23.02.2024,Stiri
50668.txt,https://www.digi24.ro/stiri/externe/moldova,Intreruperile de curent continua in Transnistria. Rusia neaga ca foloseste gazul ca arma pentru a constringe Moldova,04.01.2025,Stiri
50669.txt,https://www.digi24.ro/stiri/externe/moldova,"Ilan Sor, oligarhul care a fugit la Moscova, ameninta cu proteste la Chisinau dupa referendum: „Il vom anula”",22.10.2024,Stiri
50670.txt,https://www.digi24.ro/stiri/externe/moldova,Anca Dragu a fost votata guvernator al Bancii Nationale din Republica Moldova,22.12.2023,Stiri
50671.txt,https://www.digi24.ro/stiri/externe/moldova,Maia Sandu va candida pentru un nou mandat de presedinte al Republicii Moldova,31.05.2023,Stiri
50672.txt,https://www.digi24.ro/stiri/externe/moldova,"Aeroportul din Chisinau isi schimba abrevierea internationala, pentru a scapa de mostenirea sovietica. De la ce provine denumirea „KIV”",21.12.2023,Stiri
50673.txt,https://www.digi24.ro/stiri/externe/moldova,"Maia Sandu a facut o vizita-surpriza la Comrat, dupa ce bascana Gagauziei a amenintat cu separarea de Republica Moldova",10.04.2024,Stiri
50674.txt,https://www.digi24.ro/stiri/externe/moldova,Igor Grosu: „Uniunea Europeana incepe imediat cum ai trecut Prutul. Puteti vedea singuri diferenta intre malul sting si malul drept”,04.10.2024,Stiri
50675.txt,https://www.digi24.ro/stiri/externe/moldova,"Reuters, despre rezultatele alegerilor din Moldova: „Un soc pentru echipa lui Sandu”",21.10.2024,Stiri
50676.txt,https://www.digi24.ro/stiri/externe/moldova,"Portavocea partidului prorus SOR sustine ca Moldova pregateste o „provocare militara” in Transnistria, cu ajutorul Rominiei",24.03.2023,Stiri
50677.txt,https://www.digi24.ro/stiri/externe/moldova,Un barbat a aruncat doua cocktailuri Molotov in curtea ambasadei ruse de la Chisinau,17.03.2024,Stiri
50678.txt,https://www.digi24.ro/stiri/externe/moldova,Drona gasita in apropiere de Chisinau. Este a treia descoperita in Republica Moldova in decurs de trei zile,12.11.2024,Stiri
50679.txt,https://www.digi24.ro/stiri/externe/moldova,Moldova,No date found,Stiri
50680.txt,https://www.digi24.ro/stiri/externe/moldova,Candidati la alegerile prezidentiale din Moldova. 11 nume pe buletinele de vot in 2024. Cu cine pot vota cetatenii moldoveni,18.10.2024,Stiri
50681.txt,https://www.digi24.ro/stiri/externe/moldova,Bascana Gagauziei s-a suparat pe Ciolacu si ameninta Chisinaul cu independenta,06.04.2024,Stiri
50682.txt,https://www.digi24.ro/stiri/externe/moldova,"Doua companii care furnizeaza energie electrica in Republica Moldova cer dublarea preturilor, dupa ce Gazprom a taiat gazul",02.01.2025,Stiri
50683.txt,https://www.digi24.ro/stiri/externe/moldova,"Schema completa prin care Rusia a intervenit in alegerile din Republica Moldova. Centrul de comanda, instituit la Moscova",13.12.2024,Stiri
50684.txt,https://www.digi24.ro/stiri/externe/moldova,"Igor Grosu, presedintele Parlamentului R. Moldova: Diplomati rusi vin in Transnistria, numai de diplomatie nu se ocupa",05.07.2023,Stiri
50685.txt,https://www.digi24.ro/stiri/externe/moldova,Protest organizat de partidului prorus Sor la Chisinau: 27 de persoane retinute. Unii protestatari au recunoscut ca au fost platiti,07.05.2023,Stiri
50686.txt,https://www.digi24.ro/stiri/externe/moldova,SUA sugereaza ca Rominia trebuie sa sprijine conditionat Moldova,12.08.2016,Stiri
50687.txt,https://www.digi24.ro/stiri/externe/moldova,Drapelul imperial promovat de Putin ca simbol al „Noii Rusii” a fost declarat extremist in Republica Moldova,05.04.2024,Stiri
50688.txt,https://www.digi24.ro/stiri/externe/moldova,"„O decizie istorica, poate cea mai importanta”. Alegerile din Moldova, in atentia presei internationale. Ce scrie Politico",18.10.2024,Stiri
50689.txt,https://www.digi24.ro/stiri/externe/moldova,"Oligarhul fugar Ilan Sor, condamnat definitiv la 15 ani de inchisoare. Sechestru pe bunuri in valoare de 5 miliarde de lei moldovenesti",13.04.2023,Stiri
50690.txt,https://www.digi24.ro/stiri/externe/moldova,Ungaria sustine „ferm” si „neconditionat” aderarea Republicii Moldova la Uniunea Europeana,25.01.2024,Stiri
50691.txt,https://www.digi24.ro/stiri/externe/moldova,Chisinaul reactioneaza la ultimul atac al Moscovei: „Limba pe care o vorbim ne apartine si nicio tara nu are dreptul sa comenteze”,03.03.2023,Stiri
50692.txt,https://www.digi24.ro/stiri/externe/moldova,Republica Moldova a instituit starea de urgenta. Tara risca sa ramina fara gaze in urma unei dispute cu Gazprom,13.12.2024,Stiri
50693.txt,https://www.digi24.ro/stiri/externe/moldova,"Video  MAE de la Chisinau, despre cozile de la ambasada din Moscova: „Au fost create artificial, in scopul periclitarii procesului electoral”",20.10.2024,Stiri
50694.txt,https://www.digi24.ro/stiri/externe/moldova,Noi fragmente de drona au cazut pe teritoriul Republicii Moldova,04.04.2024,Stiri
50695.txt,https://www.digi24.ro/stiri/externe/moldova,Presedintele Parlamentului de la Chisinau despre referendumul cerut de Maia Sandu: Va arata daca vor sau nu moldovenii in UE,27.12.2023,Stiri
50696.txt,https://www.digi24.ro/stiri/externe/moldova,Ambasadorul rus la Chisinau a fost convocat la Ministerul de Externe dupa incidentul cu presedintele Republicii Tatarstan,19.04.2023,Stiri
50697.txt,https://www.digi24.ro/stiri/externe/moldova,"Metoda prin care Republica Moldova vrea sa iasa din criza economica. Va urma exemplul unei alte tari europene, nu al Rominiei",08.06.2023,Stiri
50698.txt,https://www.digi24.ro/stiri/externe/moldova,"EUROVISION. Ministru din Republica Moldova, pacalit de rusi",12.08.2016,Stiri
50699.txt,https://www.digi24.ro/stiri/externe/moldova,"️Maia Sandu, dupa atacul armat de pe aeroportul din Chisinau: Organele de forta sunt mobilizate pe tot teritoriul Republicii Moldova",30.06.2023,Stiri
50700.txt,https://www.digi24.ro/stiri/externe/moldova,"Zahar din Rominia, ajutor pentru Republica Moldova",12.08.2016,Stiri
50701.txt,https://www.digi24.ro/stiri/externe/moldova,Maia Sandu pledeaza la Bruxelles pentru fonduri alocate in viitorul buget al UE: R. Moldova si Ucraina au nevoie de un Plan Marshall,29.04.2024,Stiri
50702.txt,https://www.digi24.ro/stiri/externe/moldova,Chisinaul avertizeaza ca Rusia organizeaza transporturi ilegale de alegatori la sectiile de vot din Moscova,17.10.2024,Stiri
50703.txt,https://www.digi24.ro/stiri/externe/moldova,"Alegeri prezidentiale in R. Moldova, la 30 octombrie",12.08.2016,Stiri
50704.txt,https://www.digi24.ro/stiri/externe/moldova,"Cum este viata in Transnistria, unde locuitorii nu mai au gaze, caldura si curent. „Oamenii au fost transformati in zombie”",09.01.2025,Stiri
50705.txt,https://www.digi24.ro/stiri/externe/moldova,"Firmele din Transnistria, obligate sa plateasca taxe vamale in R. Moldova de la 1 ianuarie. Liderul regiunii separatiste este furios",05.01.2024,Stiri
50706.txt,https://www.digi24.ro/stiri/externe/moldova,"„Moldovenii plecati peste hotare sa voteze masiv pentru referendum, deoarece este unica sansa sa traim bine aici, la noi acasa!”",14.10.2024,Stiri
50707.txt,https://www.digi24.ro/stiri/externe/moldova,Alegeri prezidentiale in Moldova. Sectii de votare deschise in Rominia pentru cetatenii moldoveni. Locatii unde se poate vota,17.10.2024,Stiri
50708.txt,https://www.digi24.ro/stiri/externe/moldova,Amenzi si puscarie pentru folosirea denumirii „Transnistria”. Regimul de la Tiraspol considera termenul „o manifestare a nazismului”,04.09.2024,Stiri
50709.txt,https://www.digi24.ro/stiri/externe/moldova,"Noi fragmente de drona au fost gasite in Republica Moldova, in apropiere de granita cu Ucraina",17.02.2024,Stiri
50710.txt,https://www.digi24.ro/stiri/externe/moldova,Video  Alegeri locale in R. Moldova - Maia Sandu: Am votat pentru oameni care vor munci responsabil pentru beneficiul cetatenilor,05.11.2023,Stiri
50711.txt,https://www.digi24.ro/stiri/externe/moldova,"Video  Maia Sandu, despre rezultatul referendumului: „Permite introducerea in Constitutie a principiului care presupune aderarea la UE”",21.10.2024,Stiri
50712.txt,https://www.digi24.ro/stiri/externe/moldova,"Nicolae Botgros: „Chemarea mea este sa iesim la vot, sa fim pentru referendum. Sa aducem acasa tara. Sa ne vedem intr-o tara frumoasa”",02.10.2024,Stiri
50713.txt,https://www.digi24.ro/stiri/externe/moldova,"Republica Moldova, condamnata de CEDO pentru destituirea unui angajat care a primit mita o drujba. Motivarea instantei",09.01.2025,Stiri
50714.txt,https://www.digi24.ro/stiri/externe/moldova,Atac armat pe aeroportul din Chisinau. Un cetatean strain a deschis focul si a ucis doi moldoveni,30.06.2023,Stiri
50715.txt,https://www.digi24.ro/stiri/externe/moldova,"Video  Marina Tauber, mina dreapta a lui Ilan Sor, filmata cind vorbea de banii de la Moscova pentru propagandistii pro-rusi din R. Moldova",16.10.2024,Stiri
50716.txt,https://www.digi24.ro/stiri/externe/moldova,Proiect de lege in Republica Moldova pentru a retrage cetatenia persoanelor care figureaza pe lista sanctiunilor internationale,13.04.2024,Stiri
50717.txt,https://www.digi24.ro/stiri/externe/moldova,Contrabanda cu botox: O femeie a incercat sa intre in Republica Moldova cu sute de seringi si flacoane ascunse in masina,03.02.2024,Stiri
50718.txt,https://www.digi24.ro/stiri/externe/moldova,"Tupeu rusesc. Dupa ce Moscova a taiat gazele, Zaharova acuza Chisinaul pentru criza energetica din Transnistria",08.01.2025,Stiri
50719.txt,https://www.digi24.ro/stiri/externe/moldova,Maia Sandu cheama moldovenii la vot: Sa cladim cu votul nostru Moldova europeana de miine,03.11.2023,Stiri
50720.txt,https://www.digi24.ro/stiri/externe/moldova,Politia din R. Moldova a confiscat peste un milion de euro de la sustinatori pro-rusi ai opozitiei care veneau de la Moscova,23.04.2024,Stiri
50721.txt,https://www.digi24.ro/stiri/externe/moldova,Republica Moldova trebuie sa-si achite cotizatie pentru a se putea retrage din Adunarea Interparlamentara a CSI. Citi bani datoteaza,04.01.2024,Stiri
50722.txt,https://www.digi24.ro/stiri/externe/moldova,"Maia Sandu anunta o noua reforma a justitiei dupa alegerile prezidentiale din R. Moldova: „Sistemul se curata, dar prea incet”",27.10.2024,Stiri
50723.txt,https://www.digi24.ro/stiri/externe/moldova,Alegeri in R. Moldova: Toate candidaturile depuse de partidul prorusului Ilan Sor la alegerile locale au fost anulate,03.11.2023,Stiri
50724.txt,https://www.digi24.ro/stiri/externe/moldova,"Ministrul Apararii din R. Moldova: Americanii vin si pleaca, spre deosebire de unii care au venit in 1944 si au uitat sa mai plece",12.08.2016,Stiri
50725.txt,https://www.digi24.ro/stiri/externe/moldova,Alegeri prezidentiale in Republica Moldova. Ce arata datele celui mai recent sondaj,18.10.2024,Stiri
50726.txt,https://www.digi24.ro/stiri/externe/moldova,Ministrul de Externe al R. Moldova: Va trebui sa atragem regiunea transnistreana cu avantaje economice. Cetatenii vor sti ce sa aleaga,06.02.2024,Stiri
50727.txt,https://www.digi24.ro/stiri/externe/moldova,"Alegeri locale in Republica Moldova. Primarul in functie al Chisinaului, Ion Ceban, a cistigat din primul tur",24.11.2023,Stiri
50728.txt,https://www.digi24.ro/stiri/externe/moldova,"Partidul „Renastere”, afiliat lui Ilan Sor, a anuntat ca se rupe de „grupul criminal SOR”. Anuntul a fost sters la scurt timp (presa)",20.10.2024,Stiri
50729.txt,https://www.digi24.ro/stiri/externe/moldova,Kremlinul neaga ca vrea sa influenteze alegerile din Republica Moldova. „Noi nu ne amestecam in treburile interne ale altora”,15.10.2024,Stiri
50730.txt,https://www.digi24.ro/stiri/externe/moldova,"20 octombrie 2024: ”Referendum - Republica Moldova” - o editie speciala Digi 24, cu Liliana Ruse si Cosmin Prelipceanu",14.10.2024,Stiri
50731.txt,https://www.digi24.ro/stiri/externe/moldova,Germania va livra Republicii Moldova inca 14 transportoare blindate Piranha,31.05.2024,Stiri
50732.txt,https://www.digi24.ro/stiri/externe/moldova,Alegeri prezidentiale in Moldova. Documente de care au nevoie cetatenii moldoveni pentru a vota la sectiile din Rominia,17.10.2024,Stiri
50733.txt,https://www.digi24.ro/stiri/externe/moldova,"Donald Tusk, un nou mesaj in limba romina, de data aceasta in Parlamentul de la Chisinau. Deputatii pro-rusi i-au boicotat discursul",04.09.2024,Stiri
50734.txt,https://www.digi24.ro/stiri/externe/moldova,Avion misterios la Chisinau: O parte dintre militarii americani au ajuns deja in Moldova,12.08.2016,Stiri
50735.txt,https://www.digi24.ro/stiri/externe/moldova,Exclusiv  Cum a fost ziua de 24 februarie 2022 la Chisinau. Maia Sandu: Toata lumea era socata. Prima data nu am crezut ca Rusia a atacat Ucraina,06.03.2024,Stiri
50736.txt,https://www.digi24.ro/stiri/externe/moldova,Sefa procuraturii anticoruptie din R. Moldova are „paza de stat”. Ea spune ca este amenintata „brutal” pe retelele sociale,30.01.2024,Stiri
50737.txt,https://www.digi24.ro/stiri/externe/moldova,"Ministrul de Externe al R. Moldova, Nicu Popescu, despre cooperarea cu Rominia: Este fantastica. Lucram pe toate domeniile",03.08.2023,Stiri
50738.txt,https://www.digi24.ro/stiri/externe/moldova,"Uniunea Europeana a ales deja fructele moldovenesti, acum este rindul Moldovei sa aleaga drumul drept spre Europa",30.09.2024,Stiri
50739.txt,https://www.digi24.ro/stiri/externe/moldova,Premierul Dorin Recean: Putin are interdictie de intrare in Republica Moldova,27.04.2023,Stiri
50740.txt,https://www.digi24.ro/stiri/externe/moldova,"Moscova ameninta Chisinaul. Reactia furioasa a Rusiei, dupa ce Moldova a decis reducerea numarului de diplomati de la ambasada rusa",26.07.2023,Stiri
50741.txt,https://www.digi24.ro/stiri/externe/moldova,"Maia Sandu face un apel pentru sprijinirea R. Moldova la aderarea in UE: „Europenii aleg, Rusia nu alege. Rusia dicteaza.”",04.11.2023,Stiri
50742.txt,https://www.digi24.ro/stiri/externe/moldova,Chisinaul afirma ca atacul de la unitatea militara din Transnistria a fost regizat: Rusia pregateste destabilizari in regiune,25.03.2024,Stiri
50743.txt,https://www.digi24.ro/stiri/externe/moldova,Moscova cauta recruti in Transnistria: Krasnoselski cere sa creasca numarul tinerilor care ar putea obtine cetatenia rusa,23.01.2024,Stiri
50744.txt,https://www.digi24.ro/stiri/externe/moldova,Cite sectii de votare vor fi deschise in Rusia pentru alegerile prezidentiale din Rep. Moldova. In Rominia vor fi 16 sectii de vot,08.10.2024,Stiri
50745.txt,https://www.digi24.ro/stiri/externe/moldova,Mesajul Maiei Sandu de 1 Decembrie: „Rominia este pentru noi un pilon de rezistenta si cel mai aprig avocat in drumul nostru european”,01.12.2023,Stiri
50746.txt,https://www.digi24.ro/stiri/externe/moldova,"Reteaua oligarhului Ilan Sor, descoperita de autoritatile de la Chisinau. Cum ajung rublele rusesti la partide din Republica Moldova",10.09.2024,Stiri
50747.txt,https://www.digi24.ro/stiri/externe/moldova,"„Integrarea este foarte importanta, nu stati acasa, mergeti la vot!”",15.10.2024,Stiri
50748.txt,https://www.digi24.ro/stiri/externe/moldova,VIDEO. 200 de militari americani au ajuns in Republica Moldova. Socialistii le-au blocat trecerea,12.08.2016,Stiri
50749.txt,https://www.digi24.ro/stiri/externe/moldova,Maia Sandu: Prigojin a vrut sa ma inlature de la putere. Rusia a trimis 20 de milioane de euro in R. Moldova in scopuri politice,25.10.2023,Stiri
50750.txt,https://www.digi24.ro/stiri/externe/moldova,Un oficial de la Chisinau avertizeaza ca Rusia finanteaza masiv „un atac fara precedent” inainte de referendumul pro-UE din Moldova,28.09.2024,Stiri
50751.txt,https://www.digi24.ro/stiri/externe/moldova,Motiunea de cenzura impotriva Guvernului Republicii Moldova a picat. Votul a avut loc dupa miezul noptii,13.12.2024,Stiri
50752.txt,https://www.digi24.ro/stiri/externe/moldova,"Maia Sandu: „Noi nu avem nimic impotriva rusilor, ci impotriva tancurilor rusesti”",01.03.2024,Stiri
50753.txt,https://www.digi24.ro/stiri/externe/moldova,Sintagma „limba romina” ramine in toata legislatia Rep. Moldova. Esec al socialistilor si comunistilor la Curtea Constitutionala,12.03.2024,Stiri
50754.txt,https://www.digi24.ro/stiri/externe/moldova,Seful Statului Major al Armatei Republicii Moldova a fost demis de Maia Sandu. „I-a expirat contractul”,27.09.2024,Stiri
50755.txt,https://www.digi24.ro/stiri/externe/moldova,Parlamentul Republicii Moldova a votat retragerea din Adunarea interparlamentara a CSI,20.07.2023,Stiri
